run	randomSeed	numHumans	numZombies	numHunters	gestationPeriod
1687	-1535373933	50	10	5	5
1689	-1535373855	50	10	5	50
1691	-1535373715	50	10	10	10
1693	-1535371746	50	15	1	5
1695	-1535371512	50	15	1	50
1697	-1535367621	50	15	5	10
1699	-1535367543	50	15	10	5
1701	-1535367371	50	15	10	50
1703	-1535367027	50	20	1	10
1705	-1535364324	50	20	5	5
1707	-1535364058	50	20	5	50
1709	-1535363902	50	20	10	10
1711	-1535358996	100	1	1	5
1713	-1535358824	100	1	1	50
1715	-1535358777	100	1	5	10
1717	-1535352996	100	1	10	5
1719	-1535349621	100	1	10	50
1721	-1535349152	100	5	1	10
1723	-1535344449	100	5	5	5
1725	-1535343652	100	5	5	50
1727	-1535343527	100	5	10	10
1729	-1535343402	100	10	1	5
1731	-1535340683	100	10	1	50
1733	-1535338621	100	10	5	10
1735	-1535338527	100	10	10	5
1737	-1535338402	100	10	10	50
1739	-1535335699	100	15	1	10
1741	-1535335558	100	15	5	5
1743	-1535335105	100	15	5	50
1745	-1535334636	100	15	10	10
1747	-1535334480	100	20	1	5
1749	-1535329214	100	20	1	50
1751	-1535329074	100	20	5	10
1753	-1535328995	100	20	10	5
1755	-1535324073	100	20	10	50
1757	-1535320558	10	1	1	10
1759	-1535316777	10	1	5	5
1761	-1535316683	10	1	5	50
1763	-1535316230	10	1	10	10
1765	-1535312901	10	5	1	5
1767	-1535309355	10	5	1	50
1769	-1535309245	10	5	5	10
1771	-1535308964	10	5	10	5
1773	-1535307355	10	5	10	50
1775	-1535306542	10	10	1	10
1777	-1535305698	10	10	5	5
1779	-1535305620	10	10	5	50
1781	-1535305558	10	10	10	10
1783	-1535305448	10	15	1	5
1785	-1535305339	10	15	1	50
1787	-1535305198	10	15	5	10
1789	-1535305136	10	15	10	5
1791	-1535305073	10	15	10	50
1793	-1535304401	10	20	1	10
1795	-1535294276	10	20	5	5
1797	-1535294245	10	20	5	50
1799	-1535294136	10	20	10	10
1801	-1535292167	50	1	1	5
1803	-1535291120	50	1	1	50
1805	-1535287761	50	1	5	10
1807	-1535287651	50	1	10	5
1809	-1535287573	50	1	10	50
1811	-1535283214	50	5	1	10
1813	-1535279276	50	5	5	5
1815	-1535279136	50	5	5	50
1817	-1535278886	50	5	10	10
1819	-1535276401	50	10	1	5
1821	-1535274557	50	10	1	50
1823	-1535273448	50	10	5	10
1825	-1535271245	50	10	10	5
1827	-1535269698	50	10	10	50
1829	-1535267885	50	15	1	10
1831	-1535267417	50	15	5	5
1833	-1535267214	50	15	5	50
1835	-1535264979	50	15	10	10
1837	-1535264901	50	20	1	5
1839	-1535264807	50	20	1	50
1841	-1535264714	50	20	5	10
1843	-1535262292	50	20	10	5
1845	-1535262182	50	20	10	50
1847	-1535243432	100	1	1	10
1849	-1535243385	100	1	5	5
1851	-1535240448	100	1	5	50
1853	-1535240401	100	1	10	10
1855	-1535239682	100	5	1	5
1857	-1535235932	100	5	1	50
1859	-1535230916	100	5	5	10
1861	-1535230338	100	5	10	5
1863	-1535205744	100	5	10	50
1865	-1535205463	100	10	1	10
1867	-1535205307	100	10	5	5
1869	-1535198744	100	10	5	50
1871	-1535197432	100	10	10	10
1873	-1535194979	100	15	1	5
1875	-1535194447	100	15	1	50
1877	-1535193354	100	15	5	10
1879	-1535193260	100	15	10	5
1881	-1535152244	100	15	10	50
1883	-1535152166	100	20	1	10
1885	-1535150525	100	20	5	5
1887	-1535141994	100	20	5	50
1889	-1535141822	100	20	10	10
1891	-1535140744	10	1	1	5
1893	-1535140619	10	1	1	50
1895	-1535138759	10	1	5	10
1897	-1535136947	10	1	10	5
1899	-1535128259	10	1	10	50
1901	-1535127869	10	5	1	10
1903	-1535124540	10	5	5	5
1905	-1535124462	10	5	5	50
1907	-1535124400	10	5	10	10
1909	-1535123540	10	10	1	5
1911	-1535123462	10	10	1	50
1913	-1535123400	10	10	5	10
1915	-1535120915	10	10	10	5
1917	-1535120837	10	10	10	50
1919	-1535120759	10	15	1	10
1921	-1535120103	10	15	5	5
1923	-1535118353	10	15	5	50
1925	-1535110697	10	15	10	10
1927	-1535108587	10	20	1	5
1929	-1535105384	10	20	1	50
1931	-1535104197	10	20	5	10
1933	-1535104134	10	20	10	5
1935	-1535104103	10	20	10	50
1937	-1535103196	50	1	1	10
1939	-1535103071	50	1	5	5
1941	-1535103009	50	1	5	50
1943	-1535100978	50	1	10	10
1945	-1535099525	50	5	1	5
1947	-1535099446	50	5	1	50
1949	-1535094446	50	5	5	10
1951	-1535072743	50	5	10	5
1953	-1535072493	50	5	10	50
1955	-1535072337	50	10	1	10
1957	-1535072181	50	10	5	5
1959	-1535071899	50	10	5	50
1961	-1535071774	50	10	10	10
1963	-1535069321	50	15	1	5
1965	-1535069227	50	15	1	50
1967	-1535066727	50	15	5	10
1969	-1535065180	50	15	10	5
1971	-1535065134	50	15	10	50
1973	-1535062759	50	20	1	10
1975	-1535062212	50	20	5	5
1977	-1535058415	50	20	5	50
1979	-1535054602	50	20	10	10
1981	-1535054540	100	1	1	5
1983	-1535054415	100	1	1	50
1985	-1535054227	100	1	5	10
1987	-1535054165	100	1	10	5
1989	-1535054040	100	1	10	50
1991	-1535046118	100	5	1	10
1993	-1535045149	100	5	5	5
1995	-1535044774	100	5	5	50
1997	-1535044696	100	5	10	10
1999	-1535023243	100	10	1	5
2001	-1535018633	100	10	1	50
2003	-1535018540	100	10	5	10
2005	-1535018337	100	10	10	5
2007	-1535016852	100	10	10	50
2009	-1535014977	100	15	1	10
2011	-1535014883	100	15	5	5
2013	-1535014805	100	15	5	50
2015	-1535014712	100	15	10	10
2017	-1535014665	100	20	1	5
2019	-1535014040	100	20	1	50
2021	-1535013587	100	20	5	10
2023	-1535010196	100	20	10	5
2025	-1535010118	100	20	10	50
2027	-1535010024	10	1	1	10
2029	-1535009930	10	1	5	5
2031	-1535007368	10	1	5	50
2033	-1535003196	10	1	10	10
2035	-1535002758	10	5	1	5
2037	-1535002649	10	5	1	50
2039	-1535002508	10	5	5	10
2041	-1534994961	10	5	10	5
2043	-1534994508	10	5	10	50
2045	-1534994399	10	10	1	10
2047	-1534991524	10	10	5	5
2049	-1534988383	10	10	5	50
2051	-1534979008	10	10	10	10
2053	-1534977102	10	15	1	5
2055	-1534975305	10	15	1	50
2057	-1534975149	10	15	5	10
2059	-1534952133	10	15	10	5
2061	-1534950305	10	15	10	50
2063	-1534949055	10	20	1	10
2065	-1534946368	10	20	5	5
2067	-1534943946	10	20	5	50
2069	-1534941633	10	20	10	10
2071	-1534941524	50	1	1	5
2073	-1534939586	50	1	1	50
2075	-1534915711	50	1	5	10
2077	-1534915102	50	1	10	5
2079	-1534914586	50	1	10	50
2081	-1534914414	50	5	1	10
2083	-1534914305	50	5	5	5
2085	-1534914227	50	5	5	50
2087	-1534912008	50	5	10	10
2089	-1534908883	50	10	1	5
2091	-1534908711	50	10	1	50
2093	-1534907445	50	10	5	10
2095	-1534904617	50	10	10	5
2097	-1534903367	50	10	10	50
2099	-1534903102	50	15	1	10
2101	-1534901899	50	15	5	5
2103	-1534901836	50	15	5	50
2105	-1534879445	50	15	10	10
2107	-1534876445	50	20	1	5
2109	-1534869055	50	20	1	50
2111	-1534867164	50	20	5	10
2113	-1534864445	50	20	10	5
2115	-1534862445	50	20	10	50
2117	-1534853820	100	1	1	10
2119	-1534839164	100	1	5	5
2121	-1534816242	100	1	5	50
2123	-1534816164	100	1	10	10
2125	-1534816117	100	5	1	5
2127	-1534815555	100	5	1	50
2129	-1534815429	100	5	5	10
2131	-1534815320	100	5	10	5
2133	-1534812054	100	5	10	50
2135	-1534811945	100	10	1	10
2137	-1534811851	100	10	5	5
2139	-1534811742	100	10	5	50
2141	-1534805976	100	10	10	10
2143	-1534803008	100	15	1	5
2145	-1534802179	100	15	1	50
2147	-1534800039	100	15	5	10
2149	-1534799945	100	15	10	5
2151	-1534792742	100	15	10	50
2153	-1534790039	100	20	1	10
2155	-1534788695	100	20	5	5
2157	-1534786101	100	20	5	50
2159	-1534784195	100	20	10	10
2161	-1534778757	10	1	1	5
2163	-1534774804	10	1	1	50
2165	-1534772304	10	1	5	10
2167	-1534767273	10	1	10	5
2169	-1534766914	10	1	10	50
2171	-1534765226	10	5	1	10
2173	-1534763179	10	5	5	5
2175	-1534763132	10	5	5	50
2177	-1534762711	10	5	10	10
2179	-1534761898	10	10	1	5
2181	-1534761554	10	10	1	50
2183	-1534744695	10	10	5	10
2185	-1534744539	10	10	10	5
2187	-1534744101	10	10	10	50
2189	-1534743914	10	15	1	10
2191	-1534741054	10	15	5	5
2193	-1534740945	10	15	5	50
2195	-1534740586	10	15	10	10
2197	-1534737179	10	20	1	5
2199	-1534735242	10	20	1	50
2201	-1534734773	10	20	5	10
2203	-1534727585	10	20	10	5
2205	-1534725148	10	20	10	50
2207	-1534724914	50	1	1	10
2209	-1534724835	50	1	5	5
2211	-1534724382	50	1	5	50
2213	-1534724289	50	1	10	10
2215	-1534722304	50	5	1	5
2217	-1534721007	50	5	1	50
2219	-1534720914	50	5	5	10
2221	-1534720820	50	5	10	5
2223	-1534720710	50	5	10	50
2225	-1534720179	50	10	1	10
2227	-1534720117	50	10	5	5
2229	-1534719960	50	10	5	50
2231	-1534718367	50	10	10	10
2233	-1534718257	50	15	1	5
2235	-1534716929	50	15	1	50
2237	-1534716851	50	15	5	10
2239	-1534716664	50	15	10	5
2241	-1534713445	50	15	10	50
2243	-1534712023	50	20	1	10
2245	-1534708914	50	20	5	5
2247	-1534708851	50	20	5	50
2249	-1534701757	50	20	10	10
2251	-1534701632	100	1	1	5
2253	-1534701538	100	1	1	50
2255	-1534701117	100	1	5	10
2257	-1534697570	100	1	10	5
2259	-1534696195	100	1	10	50
2261	-1534696117	100	5	1	10
2263	-1534695960	100	5	5	5
2265	-1534693054	100	5	5	50
2267	-1534692913	100	5	10	10
2269	-1534691523	100	10	1	5
2271	-1534689976	100	10	1	50
2273	-1534689492	100	10	5	10
2275	-1534688523	100	10	10	5
2277	-1534685163	100	10	10	50
2279	-1534684601	100	15	1	10
2281	-1534673007	100	15	5	5
2283	-1534664851	100	15	5	50
2285	-1534664742	100	15	10	10
2287	-1534663242	100	20	1	5
2289	-1534657398	100	20	1	50
2291	-1534653866	100	20	5	10
2293	-1534653726	100	20	10	5
2295	-1534653507	100	20	10	50
2297	-1534652351	10	1	1	10
2299	-1534651507	10	1	5	5
2301	-1534649663	10	1	5	50
2303	-1534648663	10	1	10	10
2305	-1534648570	10	5	1	5
2307	-1534645085	10	5	1	50
2309	-1534644320	10	5	5	10
2311	-1534641007	10	5	10	5
2313	-1534638820	10	5	10	50
2315	-1534637538	10	10	1	10
2317	-1534637460	10	10	5	5
2319	-1534635413	10	10	5	50
2321	-1534633538	10	10	10	10
2323	-1534630569	10	15	1	5
2325	-1534630507	10	15	1	50
2327	-1534585960	10	15	5	10
2329	-1534585882	10	15	10	5
2331	-1534585726	10	15	10	50
2333	-1534585694	10	20	1	10
2335	-1534585257	10	20	5	5
2337	-1534585148	10	20	5	50
2339	-1534585023	10	20	10	10
2341	-1534584944	50	1	1	5
2343	-1534576226	50	1	1	50
2345	-1534569116	50	1	5	10
2347	-1534566960	50	1	10	5
2349	-1534561976	50	1	10	50
2351	-1534561694	50	5	1	10
2353	-1534559444	50	5	5	5
2355	-1534559397	50	5	5	50
2357	-1534559054	50	5	10	10
2359	-1534556444	50	10	1	5
2361	-1534554272	50	10	1	50
2363	-1534551960	50	10	5	10
2365	-1534551319	50	10	10	5
2367	-1534550694	50	10	10	50
2369	-1534550413	50	15	1	10
2371	-1534545694	50	15	5	5
2373	-1534543772	50	15	5	50
2375	-1534543616	50	15	10	10
2377	-1534542460	50	20	1	5
2379	-1534540366	50	20	1	50
2381	-1534538726	50	20	5	10
2383	-1534538694	50	20	10	5
2385	-1534534444	50	20	10	50
2387	-1534534288	100	1	1	10
2389	-1534533866	100	1	5	5
2391	-1534530397	100	1	5	50
2393	-1534527741	100	1	10	10
2395	-1534527632	100	5	1	5
2397	-1534527085	100	5	1	50
2399	-1534525507	100	5	5	10
2401	-1534523460	100	5	10	5
2403	-1534523319	100	5	10	50
2405	-1534523147	100	10	1	10
2407	-1534521632	100	10	5	5
2409	-1534521507	100	10	5	50
2411	-1534520304	100	10	10	10
2413	-1534520226	100	15	1	5
2415	-1534518116	100	15	1	50
2417	-1534518038	100	15	5	10
2419	-1534517241	100	15	10	5
2421	-1534516866	100	15	10	50
2423	-1534462913	100	20	1	10
2425	-1534459163	100	20	5	5
2427	-1534458975	100	20	5	50
2429	-1534454007	100	20	10	10
2431	-1534445116	10	1	1	5
2433	-1534437663	10	1	1	50
2435	-1534435663	10	1	5	10
2437	-1534435475	10	1	10	5
2439	-1534435366	10	1	10	50
2441	-1534435241	10	5	1	10
2443	-1534435178	10	5	5	5
2445	-1534434757	10	5	5	50
2447	-1534434663	10	5	10	10
2449	-1534431882	10	10	1	5
2451	-1534430444	10	10	1	50
2453	-1534426022	10	10	5	10
2455	-1534410850	10	10	10	5
2457	-1534410772	10	10	10	50
2459	-1534407772	10	15	1	10
2461	-1534407694	10	15	5	5
2463	-1534407382	10	15	5	50
2465	-1534403585	10	15	10	10
2467	-1534403319	10	20	1	5
2469	-1534400882	10	20	1	50
2471	-1534351178	10	20	5	10
2473	-1534344022	10	20	10	5
2475	-1534343944	10	20	10	50
2477	-1534342975	50	1	1	10
2479	-1534339366	50	1	5	5
2481	-1534325928	50	1	5	50
2483	-1534321241	50	1	10	10
2485	-1534320663	50	5	1	5
2487	-1534317647	50	5	1	50
2489	-1534317241	50	5	5	10
2491	-1534314084	50	5	10	5
2493	-1534312288	50	5	10	50
2495	-1534312194	50	10	1	10
2497	-1534311350	50	10	5	5
2499	-1534311272	50	10	5	50
2501	-1534306866	50	10	10	10
2503	-1534306413	50	15	1	5
2505	-1534306319	50	15	1	50
2507	-1534305413	50	15	5	10
2509	-1534304647	50	15	10	5
2511	-1534302288	50	15	10	50
2513	-1534296725	50	20	1	10
2515	-1534296069	50	20	5	5
2517	-1534293694	50	20	5	50
2519	-1534293616	50	20	10	10
2521	-1534293397	100	1	1	5
2523	-1534280303	100	1	1	50
2525	-1534263834	100	1	5	10
2527	-1534263756	100	1	10	5
2529	-1534261741	100	1	10	50
2531	-1534261600	100	5	1	10
2533	-1534258366	100	5	5	5
2535	-1534249475	100	5	5	50
2537	-1534246366	100	5	10	10
2539	-1534244663	100	10	1	5
2541	-1534243709	100	10	1	50
2543	-1534233491	100	10	5	10
2545	-1534233428	100	10	10	5
2547	-1534232788	100	10	10	50
2549	-1534232709	100	15	1	10
2551	-1534232600	100	15	5	5
2553	-1534232209	100	15	5	50
2555	-1534232100	100	15	10	10
2557	-1534228850	100	20	1	5
2559	-1534224959	100	20	1	50
2561	-1534224897	100	20	5	10
2563	-1534221553	100	20	10	5
2565	-1534221475	100	20	10	50
2567	-1534211600	10	1	1	10
2569	-1534211506	10	1	5	5
2571	-1534202350	10	1	5	50
2573	-1534202241	10	1	10	10
2575	-1534180678	10	5	1	5
2577	-1534179537	10	5	1	50
2579	-1534176631	10	5	5	10
2581	-1534176553	10	5	10	5
2583	-1534174881	10	5	10	50
2585	-1534173553	10	10	1	10
2587	-1534171959	10	10	5	5
2589	-1534170303	10	10	5	50
2591	-1534169459	10	10	10	10
2593	-1534166928	10	15	1	5
2595	-1534166756	10	15	1	50
2597	-1534162475	10	15	5	10
2599	-1534161522	10	15	10	5
2601	-1534158866	10	15	10	50
2603	-1534155272	10	20	1	10
2605	-1534155178	10	20	5	5
2607	-1534155147	10	20	5	50
2609	-1534151803	10	20	10	10
2611	-1534149569	50	1	1	5
2613	-1534149287	50	1	1	50
2615	-1534149241	50	1	5	10
2617	-1534148975	50	1	10	5
2619	-1534148912	50	1	10	50
2621	-1534146803	50	5	1	10
2623	-1534136928	50	5	5	5
2625	-1534136694	50	5	5	50
2627	-1534136553	50	5	10	10
2629	-1534135756	50	10	1	5
2631	-1534131256	50	10	1	50
2633	-1534129178	50	10	5	10
2635	-1534129053	50	10	10	5
2637	-1534126506	50	10	10	50
2639	-1534125475	50	15	1	10
2641	-1534121178	50	15	5	5
2643	-1534113694	50	15	5	50
2645	-1534110350	50	15	10	10
2647	-1534110272	50	20	1	5
2649	-1534110178	50	20	1	50
2651	-1534105584	50	20	5	10
2653	-1534102459	50	20	10	5
2655	-1534100584	50	20	10	50
2657	-1534100397	100	1	1	10
2659	-1534097834	100	1	5	5
2661	-1534094740	100	1	5	50
2663	-1534089944	100	1	10	10
2665	-1534089647	100	5	1	5
2667	-1534087381	100	5	1	50
2669	-1534085319	100	5	5	10
2671	-1534085240	100	5	10	5
2673	-1534080881	100	5	10	50
2675	-1534080819	100	10	1	10
2677	-1534080084	100	10	5	5
2679	-1534080037	100	10	5	50
2681	-1534079975	100	10	10	10
2683	-1534079897	100	15	1	5
2685	-1534079834	100	15	1	50
2687	-1534079772	100	15	5	10
2689	-1534079709	100	15	10	5
2691	-1534079662	100	15	10	50
2693	-1534078365	100	20	1	10
2695	-1534077178	100	20	5	5
2697	-1534072287	100	20	5	50
2699	-1534072209	100	20	10	10
2701	-1534071459	10	1	1	5
2703	-1534059162	10	1	1	50
2705	-1534055069	10	1	5	10
2707	-1534054444	10	1	10	5
2709	-1534053115	10	1	10	50
2711	-1534052475	10	5	1	10
2713	-1534041553	10	5	5	5
2715	-1534039803	10	5	5	50
2717	-1534039694	10	5	10	10
2719	-1534037506	10	10	1	5
2721	-1534035381	10	10	1	50
2723	-1534032412	10	10	5	10
2725	-1534030756	10	10	10	5
2727	-1534030693	10	10	10	50
2729	-1534009381	10	15	1	10
2731	-1534009334	10	15	5	5
2733	-1534009240	10	15	5	50
2735	-1534006428	10	15	10	10
2737	-1534006115	10	20	1	5
2739	-1534001662	10	20	1	50
2741	-1533997803	10	20	5	10
2743	-1533996990	10	20	10	5
2745	-1533993865	10	20	10	50
2747	-1533993428	50	1	1	10
2749	-1533990475	50	1	5	5
2751	-1533990350	50	1	5	50
2753	-1533989615	50	1	10	10
2755	-1533988990	50	5	1	5
2757	-1533988943	50	5	1	50
2759	-1533988834	50	5	5	10
2761	-1533986240	50	5	10	5
2763	-1533986084	50	5	10	50
2765	-1533983787	50	10	1	10
2767	-1533979537	50	10	5	5
2769	-1533974803	50	10	5	50
2771	-1533972022	50	10	10	10
2773	-1533970350	50	15	1	5
2775	-1533970225	50	15	1	50
2777	-1533969709	50	15	5	10
2779	-1533969428	50	15	10	5
2781	-1533968865	50	15	10	50
2783	-1533965865	50	20	1	10
2785	-1533965615	50	20	5	5
2787	-1533965537	50	20	5	50
2789	-1533965397	50	20	10	10
2791	-1533888740	100	1	1	5
2793	-1533888662	100	1	1	50
2795	-1533888428	100	1	5	10
2797	-1533888350	100	1	10	5
2799	-1533886678	100	1	10	50
2801	-1533886600	100	5	1	10
2803	-1533886225	100	5	5	5
2805	-1533886178	100	5	5	50
2807	-1533886053	100	5	10	10
2809	-1533883131	100	10	1	5
2811	-1533881506	100	10	1	50
2813	-1533880006	100	10	5	10
2815	-1533879959	100	10	10	5
2817	-1533879068	100	10	10	50
2819	-1533876850	100	15	1	10
2821	-1533874475	100	15	5	5
2823	-1533871193	100	15	5	50
2825	-1533867646	100	15	10	10
2827	-1533863084	100	20	1	5
2829	-1533857006	100	20	1	50
2831	-1533853381	100	20	5	10
2833	-1533852771	100	20	10	5
2835	-1533852412	100	20	10	50
2837	-1533838912	10	1	1	10
2839	-1533837209	10	1	5	5
2841	-1533837037	10	1	5	50
2843	-1533833818	10	1	10	10
2845	-1533833646	10	5	1	5
2847	-1533830646	10	5	1	50
2849	-1533830381	10	5	5	10
2851	-1533825865	10	5	10	5
2853	-1533825787	10	5	10	50
2855	-1533823193	10	10	1	10
2857	-1533821256	10	10	5	5
2859	-1533821178	10	10	5	50
2861	-1533821131	10	10	10	10
2863	-1533810818	10	15	1	5
2865	-1533803006	10	15	1	50
2867	-1533802271	10	15	5	10
2869	-1533801990	10	15	10	5
2871	-1533797928	10	15	10	50
2873	-1533795146	10	20	1	10
2875	-1533790115	10	20	5	5
2877	-1533785131	10	20	5	50
2879	-1533772740	10	20	10	10
2881	-1533772490	50	1	1	5
2883	-1533771521	50	1	1	50
2885	-1533769396	50	1	5	10
2887	-1533769318	50	1	10	5
2889	-1533768209	50	1	10	50
2891	-1533764646	50	5	1	10
2893	-1533761834	50	5	5	5
2895	-1533761709	50	5	5	50
2897	-1533758646	50	5	10	10
2899	-1533758334	50	10	1	5
2901	-1533756803	50	10	1	50
2903	-1533753865	50	10	5	10
2905	-1533750178	50	10	10	5
2907	-1533749943	50	10	10	50
2909	-1533747771	50	15	1	10
2911	-1533747412	50	15	5	5
2913	-1533746803	50	15	5	50
2915	-1533744756	50	15	10	10
2917	-1533744631	50	20	1	5
2919	-1533744490	50	20	1	50
2921	-1533740256	50	20	5	10
2923	-1533738834	50	20	10	5
2925	-1533738318	50	20	10	50
2927	-1533737146	100	1	1	10
2929	-1533733365	100	1	5	5
2931	-1533730943	100	1	5	50
2933	-1533728209	100	1	10	10
2935	-1533727428	100	5	1	5
2937	-1533727396	100	5	1	50
2939	-1533722006	100	5	5	10
2941	-1533719662	100	5	10	5
2943	-1533716037	100	5	10	50
2945	-1533715084	100	10	1	10
2947	-1533714849	100	10	5	5
2949	-1533708724	100	10	5	50
2951	-1533708303	100	10	10	10
2953	-1533704521	100	15	1	5
2955	-1533704428	100	15	1	50
2957	-1533701678	100	15	5	10
2959	-1533695865	100	15	10	5
2961	-1533692178	100	15	10	50
2963	-1533689693	100	20	1	10
2965	-1533686568	100	20	5	5
2967	-1533667896	100	20	5	50
2969	-1533640802	100	20	10	10
2971	-1533640771	10	1	1	5
2973	-1533637006	10	1	1	50
2975	-1533636959	10	1	5	10
2977	-1533635849	10	1	10	5
2979	-1533635646	10	1	10	50
2981	-1533635584	10	5	1	10
2983	-1533635474	10	5	5	5
2985	-1533633193	10	5	5	50
2987	-1533628271	10	5	10	10
2989	-1533626646	10	10	1	5
2991	-1533624646	10	10	1	50
2993	-1533624568	10	10	5	10
2995	-1533623787	10	10	10	5
2997	-1533623693	10	10	10	50
2999	-1533623631	10	15	1	10
3001	-1533623599	10	15	5	5
3003	-1533623006	10	15	5	50
3005	-1533615709	10	15	10	10
3007	-1533604271	10	20	1	5
3009	-1533604209	10	20	1	50
3011	-1533604115	10	20	5	10
3013	-1533592427	10	20	10	5
3015	-1533592302	10	20	10	50
3017	-1533580162	50	1	1	10
3019	-1533577224	50	1	5	5
3021	-1533575412	50	1	5	50
3023	-1533564240	50	1	10	10
3025	-1533564162	50	5	1	5
3027	-1533558896	50	5	1	50
3029	-1533558865	50	5	5	10
3031	-1533557162	50	5	10	5
3033	-1533557130	50	5	10	50
3035	-1533554193	50	10	1	10
3037	-1533554099	50	10	5	5
3039	-1533553849	50	10	5	50
3041	-1533551365	50	10	10	10
3043	-1533550365	50	15	1	5
3045	-1533547490	50	15	1	50
3047	-1533543068	50	15	5	10
3049	-1533542271	50	15	10	5
3051	-1533541990	50	15	10	50
3053	-1533541693	50	20	1	10
3055	-1533535365	50	20	5	5
3057	-1533535084	50	20	5	50
3059	-1533515396	50	20	10	10
3061	-1533515302	100	1	1	5
3063	-1533515084	100	1	1	50
3065	-1533514990	100	1	5	10
3067	-1533513584	100	1	10	5
3069	-1533513380	100	1	10	50
3071	-1533513083	100	5	1	10
3073	-1533512943	100	5	5	5
3075	-1533510787	100	5	5	50
3077	-1533510708	100	5	10	10
3079	-1533508458	100	10	1	5
3081	-1533505021	100	10	1	50
3083	-1533504818	100	10	5	10
3085	-1533504552	100	10	10	5
3087	-1533500599	100	10	10	50
3089	-1533500271	100	15	1	10
3091	-1533500193	100	15	5	5
3093	-1533496115	100	15	5	50
3095	-1533482787	100	15	10	10
3097	-1533482740	100	20	1	5
3099	-1533480130	100	20	1	50
3101	-1533479459	100	20	5	10
3103	-1533477052	100	20	10	5
3105	-1533476208	100	20	10	50
3107	-1533476162	10	1	1	10
3109	-1533476068	10	1	5	5
3111	-1533476021	10	1	5	50
3113	-1533473537	10	1	10	10
3115	-1533470521	10	5	1	5
3117	-1533469787	10	5	1	50
3119	-1533469708	10	5	5	10
3121	-1533469427	10	5	10	5
3123	-1533467537	10	5	10	50
3125	-1533462802	10	10	1	10
3127	-1533459880	10	10	5	5
3129	-1533459412	10	10	5	50
3131	-1533456833	10	10	10	10
3133	-1533456771	10	15	1	5
3135	-1533454287	10	15	1	50
3137	-1533454162	10	15	5	10
3139	-1533454052	10	15	10	5
3141	-1533450443	10	15	10	50
3143	-1533450005	10	20	1	10
3145	-1533446974	10	20	5	5
3147	-1533446896	10	20	5	50
3149	-1533446849	10	20	10	10
3151	-1533446755	50	1	1	5
3153	-1533440037	50	1	1	50
3155	-1533419005	50	1	5	10
3157	-1533418083	50	1	10	5
3159	-1533417927	50	1	10	50
3161	-1533416537	50	5	1	10
3163	-1533414927	50	5	5	5
3165	-1533414193	50	5	5	50
3167	-1533411583	50	5	10	10
3169	-1533409349	50	10	1	5
3171	-1533405943	50	10	1	50
3173	-1533405833	50	10	5	10
3175	-1533405755	50	10	10	5
3177	-1533388146	50	10	10	50
3179	-1533371490	50	15	1	10
3181	-1533371177	50	15	5	5
3183	-1533369865	50	15	5	50
3185	-1533369224	50	15	10	10
3187	-1533367333	50	20	1	5
3189	-1533365537	50	20	1	50
3191	-1533363911	50	20	5	10
3193	-1533360396	50	20	10	5
3195	-1533356865	50	20	10	50
3197	-1533354865	100	1	1	10
3199	-1533353365	100	1	5	5
3201	-1533353286	100	1	5	50
3203	-1533350677	100	1	10	10
3205	-1533348724	100	5	1	5
3207	-1533348380	100	5	1	50
3209	-1533348240	100	5	5	10
3211	-1533344896	100	5	10	5
3213	-1533344849	100	5	10	50
3215	-1533343490	100	10	1	10
3217	-1533337880	100	10	5	5
3219	-1533334630	100	10	5	50
3221	-1533329943	100	10	10	10
3223	-1533328380	100	15	1	5
3225	-1533328302	100	15	1	50
3227	-1533328099	100	15	5	10
3229	-1533328021	100	15	10	5
3231	-1533327958	100	15	10	50
3233	-1533326880	100	20	1	10
3235	-1533307786	100	20	5	5
3237	-1533303489	100	20	5	50
3239	-1533300568	100	20	10	10
3241	-1533292286	10	1	1	5
3243	-1533292052	10	1	1	50
3245	-1533291630	10	1	5	10
3247	-1533291552	10	1	10	5
3249	-1533291490	10	1	10	50
3251	-1533288708	10	5	1	10
3253	-1533287536	10	5	5	5
3255	-1533287458	10	5	5	50
3257	-1533287411	10	5	10	10
